ZONA_INSTITUCION;DISTRITO_INSTITUCI;CIRCUITO_INSTITUCI;PROVINCIA_INSTITUCION;CANTON_INSTITUCION;PARROQUIA_INSTITUCION;AMIE;INSTITUCION;SOSTENIMIENTO_INSTITUCION;REGIMEN_INSTITUCI;ESTADO_INSTITUCION
4    ;13D10;13D10C02;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03894;UNIDAD EDUCATIVA CARLOS MARIA DE LA CONDAMINE;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C02;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03922;SANTA ROSA;PARTICULAR;COSTA;ACTIVO
4    ;13D10;13D10C02;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03906;ESCUELA DE EDUCACION BASICA 5 DE JUNIO;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C02;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03853;UNIDAD EDUCATIVA ATAHUALPA NO. 112;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C02;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03836;UNIDAD EDUCATIVA CIUDAD DE PEDERNALES;PARTICULAR;COSTA;ACTIVO
4    ;13D10;13D10C02;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03871;UNIDAD EDUCATIVA OVIDIO DECROLY;PARTICULAR;COSTA;ACTIVO
4    ;13D10;13D10C02;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03898;UNIDAD EDUCATIVA INMACULADA MARIA AUXILIADORA;PARTICULAR;COSTA;ACTIVO
4    ;13D10;13D10C02;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03883;UNIDAD EDUCATIVA MONTESSORI;PARTICULAR;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H04523;Escuela de Educación Básica DR JAIME VITERI SILVA ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H04551;UNIDAD EDUCATIVA AUTONOMO DE MANABI;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03932;ESCUELA DE EDUCACION BASICA HILARION MENDOZA ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H04426;ESCUELA DE EDUCACION BASICA TERESA INTRIAGO ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03893;UNIDAD EDUCATIVA FAUSTO MOLINA MOLINA;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03911;ESCUELA DE EDUCACION BASICA MANUELA CAÑIZARES;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03887;UNIDAD EDUCATIVA CIUDAD DE PEDERNALES;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H04420;ESCUELA DE EDUCACION BASICA 12 DE OCTUBRE;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03978;ESCUELA DE EDUCACION BASICA OSWALDO GRACIA ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03984;ESCUELA DE EDUCACION BASICA 5 DE JUNIO;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03976;UNIDAD EDUCATIVA CONDOR MIRADOR;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03974;ESCUELA DE EDUCACION BASICA RUTA DEL SOL;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03967;ESCUELA DE EDUCACION BASICA 9 DE OCTUBRE;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03965;UNIDAD EDUCATIVA ANTONIO DELGADO VERA;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03960;UNIDAD EDUCATIVA LA SIBERIA;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03953;UNIDAD EDUCATIVA JOSE SALVADOR CASIMIRO MACIAS ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03951;Escuela de Educación Básica DR. ANIBAL SAN ANDRES ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H03944;ESCUELA DE EDUCACION BASICA MANUEL CEDEÑO LOOR;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H05172;ESCUELA DE EDUCACION BASICA CRISTOBAL REINA ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_a;MANABI;PEDERNALES;COJIMÍES;13H04589;ESCUELA DE EDUCACION BASICA MARIA CELESTE;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_a;MANABI;PEDERNALES;COJIMÍES;13H04435;ESCUELA DE EDUCACION BASICA 26 DE SEPTIEMBRE;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_a;MANABI;PEDERNALES;COJIMÍES;13H03972;Escuela de Educación Básica OSWALDO GUAYASAMIN;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_a;MANABI;PEDERNALES;COJIMÍES;13H03971;ESCUELA DE EDUCACION BASICA MARIANITA ORTIZ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_a;MANABI;PEDERNALES;COJIMÍES;13H03963;ESCUELA DE EDUCACION BASICA 10 DE AGOSTO;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_a;MANABI;PEDERNALES;COJIMÍES;13H03948;ESCUELA DE EDUCACION BASICA LEOPOLDO SUSSMAN;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C03;MANABI;PEDERNALES;PEDERNALES, CABECERA CANTONAL;13H03947;UNIDAD EDUCATIVA MURACUMBO;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_b;MANABI;PEDERNALES;COJIMÍES;13H03956;ESCUELA DE EDUCACION BASICA 10 DE AGOSTO;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_b;MANABI;PEDERNALES;COJIMÍES;13H03983;ESCUELA DE EDUCACION BASICA 30 DE DICIEMBRE;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_b;MANABI;PEDERNALES;COJIMÍES;13H03873;ESCUELA DE EDUCACION BASICA SAN GABRIEL;PARTICULAR;COSTA;ACTIVO
4    ;13D10;13D10C04;MANABI;PEDERNALES;COJIMÍES;13H04811;ESCUELA DE EDUCACION BASICA LC. HECTOR DIAZ ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_b;MANABI;PEDERNALES;COJIMÍES;13H03954;ESCUELA DE EDUCACION BASICA HERMANO MIGUEL ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_a;MANABI;PEDERNALES;COJIMÍES;13H04605;ESCUELA DE EDUCACIÓN BÁSICA JUAN MONTALVO;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_b;MANABI;PEDERNALES;COJIMÍES;13H03939;ESCUELA DE EDUCACION BASICA ROSA MATILDE GUILLEN ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C05_b;MANABI;PEDERNALES;COJIMÍES;13H03943;UNIDAD EDUCATIVA SUCRE MIELES;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C06;MANABI;PEDERNALES;10 DE AGOSTO;13H04607;ESCUELA DE EDUCACION BASICA CANTON PEDERNALES;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C06;MANABI;PEDERNALES;10 DE AGOSTO;13H04026;ESCUELA DE EDUCACION BASICA TENIENTE HUGO ORTIZ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C06;MANABI;PEDERNALES;10 DE AGOSTO;13H04002;ESCUELA DE EDUCACION BASICA PEDRO VICENTE ;FISCAL;COSTA;ACTIVO
4    ;13D10;13D10C06;MANABI;PEDERNALES;10 DE AGOSTO;13H04000;ESCUELA DE EDUCACION BASICA NUEVA ESPERANZA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LIMONAL;09H02700;ESCUELA DE EDUCACION BASICA DR MODESTO CHAVEZ ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_a;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03222;UNIDAD EDUCATIVA DAULE;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_a;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03311;ESCUELA DE EDUCACION BASICA LEONIDAS GAIBOR DEL ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_a;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03364;ESCUELA DE EDUCACION BASICA HUMBERTO MOREIRA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_a;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03393;ESCUELA DE EDUCACION BASICA JOSE MONCAYO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_a;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03218;ESCUELA DE EDUCACION BASICA LUIS CORDERO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_a;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03243;ESCUELA DE EDUCACION BASICA VICENTE PIEDRAHITA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C01;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03277;ESCUELA DE EDUCACION BASICA SANTIAGO MORAN ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03354;ESCUELA DE EDUCACION BASICA GRACIELA PESANTES DE ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03341;ESCUELA DE EDUCACION BASICA OSWALDO VASCONEZ ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03307;ESCUELA DE EDUCACION BASICA AURORA CRUZ CRUZ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03353;ESCUELA DE EDUCACION BASICA ANA MARIA HOLGUIN;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03317;ESCUELA DE EDUCACION BASICA JOSE JOAQUIN DE ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03266;ESCUELA DE EDUCACION BASICA LUZ Y PROGRESO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03292;ESCUELA DE EDUCACION BASICA MARCOS ENRIQUE ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03289;ESCUELA DE EDUCACION BASICA HERMOGENES MARCIAL ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03252;ESCUELA DE EDUCACION BASICA ETELVINA CARBO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03254;ESCUELA DE EDUCACION BASICA HIPOLITO CAMBA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03280;ESCUELA DE EDUCACION BASICA 26 DE NOVIEMBRE;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03205;UNIDAD EDUCATIVA ELOY RUGEL ARAGUNDI;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03253;ESCUELA DE EDUCACION BASICA DR JOSE MARIA CARBO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03256;ESCUELA DE EDUCACION BASICA LUIS MIGUEL VELASCO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03271;ESCUELA DE EDUCACION BASICA VELASCO IBARRA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03273;ESCUELA DE EDUCACION BASICA CARLOS MORENO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03244;ESCUELA DE EDUCACION BASICA DR BOLIVAR ESTRELLA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03223;ESCUELA DE EDUCACIÓN BÁSICA MANUELA SÁENZ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03220;ESCUELA DE EDUCACION BASICA SANTA INES;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C03;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03294;ESCUELA DE EDUCACIÓN BÁSICA JOSÉ DANIEL CARLOS;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_a;GUAYAS;DAULE;LIMONAL;09H03387;ESCUELA DE EDUCACION BASICA ISMAEL PÉREZ PAZMIÑO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_a;GUAYAS;DAULE;LIMONAL;09H03390;ESCUELA DE EDUCACION BASICA HUMBERTO VILLEGAS;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_a;GUAYAS;DAULE;LIMONAL;09H03270;ESCUELA DE EDUCACION BASICA EUFEMIA ALVARADO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_a;GUAYAS;DAULE;LIMONAL;09H03397;UNIDAD EDUCATIVA ROSA OLGA VILLACRES LOZANO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_a;GUAYAS;DAULE;LIMONAL;09H05472;ESCUELA DE EDUCACIÓN BÁSICA PATRIA NUEVA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_a;GUAYAS;DAULE;LIMONAL;09H03386;ESCUELA DE EDUCACION BASICA RECINTO SAN LORENZO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03370;ESCUELA DE EDUCACION BASICA SIXTO PASTOR BAJAÑA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03313;ESCUELA DE EDUCACIÓN BÁSICA MANUELA ESPEJO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03359;ESCUELA DE EDUCACION BASICA JUAN DE DIOS ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03373;ESCUELA DE EDUCACION BASICA SAN JACINTO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03329;ESCUELA DE EDUCACIÓN BÁSICA MILTON CALDERÓN ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03325;ESCUELA DE EDUCACION BASICA ENRIUR;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03290;ESCUELA DE EDUCACION BASICA LUIS SANCHEZ MORAN;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03360;ESCUELA DE EDUCACION BASICA DR JAIME ROLDOS ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03368;ESCUELA DE EDUCACION BASICA LA VUELTA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C04_b;GUAYAS;DAULE;LAUREL;09H03376;ESCUELA DE EDUCACION BASICA VIRGEN DEL CARMEN;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C02_b;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03350;ESCUELA DE EDUCACION BASICA SUSANA SAMPIN DE ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C05;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);09H03356;ESCUELA DE EDUCACIÓN BÁSICA ARACELI GILBERT;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C05;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);09H03349;ESCUELA DE EDUCACION BASICA JUAN BENITO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C05;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);09H03327;ESCUELA DE EDUCACION BASICA REPUBLICA DEL ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C05;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);09H03434;ESCUELA DE EDUCACION BASICA RECINTO BELDACA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C05;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);09H03351;ESCUELA DE EDUCACION BASICA CARLOS INOCENTE ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C05;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);09H03323;ESCUELA DE EDUCACION BASICA CINCO DE MAYO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C05;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);09H03347;ESCUELA DE EDUCACIÓN BÁSICA LUIS QUINTO CASTRO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C05;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);09H03335;ESCUELA DE EDUCACIÓN BÁSICA MARTHA BUCARAM DE ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03436;ESCUELA DE EDUCACION BASICA 25 DE JULIO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03195;ESCUELA DE EDUCACION BASICA FELIX SARMIENTO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03198;ESCUELA DE EDUCACION BASICA MARINA GALLARDO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H05464;ESCUELA DE EDUCACION BASICA 15 DE NOVIEMBRE;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;DAULE, CABECERA CANTONAL;09H03201;UNIDAD EDUCATIVA NUEVA AURORA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03430;ESCUELA DE EDUCACION BASICA LUIS FELIPE BORJA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03437;ESCUELA DE EDUCACION BASICA PABLO NERUDA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03443;UNIDAD EDUCATIVA VICTORIA TORRES DE NEIRA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03445;ESCUELA DE EDUCACION BASICA PULA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03438;ESCUELA DE EDUCACION BASICA JOSE MENDOZA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03441;UNIDAD EDUCATIVA LUIS ALFREDO GÓMEZ GUTIÉRREZ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03447;ESCUELA DE EDUCACION BASICA MARIA LOURDES;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03440;ESCUELA DE EDUCACION BASICA RECINTO PALO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03432;ESCUELA DE EDUCACION BASICA 4 DE OCTUBRE;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03265;ESCUELA DE EDUCACION BASICA JESUS ES MI MAESTRO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03345;ESCUELA DE EDUCACIÓN BÁSICA JOSÉ LUIS SALAZAR ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03366;ESCUELA DE EDUCACION BASICA JOSE CELEDONIO LEON;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C06;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);09H03306;ESCUELA DE EDUCACION BASICA HERIBERTO BARZOLA ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C07;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04737;UNIDAD EDUCATIVA SANTA LUCIA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C07;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04757;CENTRO DE EDUCACION INICIAL MUNDO DE NIÑOS;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C08;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04823;ESCUELA DE EDUCACIÓN BÁSICA PADRE LOTHAR ZAGST;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C07;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04773;UNIDAD EDUCATIVA ENRIQUE LOPEZ LASCANO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C07;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04782;ESCUELA DE EDUCACION BASICA UBALDO URQUIZO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C08;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H03382;ESCUELA DE EDUCACION BASICA PICHINCHA;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C08;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04824;ESCUELA DE EDUCACION BASICA FRANCISCO FEBRES ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C08;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04747;ESCUELA DE EDUCACION BASICA ONCE DE SEPTIEMBRE;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C08;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04819;ESCUELA DE EDUCACION BASICA LA CREACION;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C08;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04739;ESCUELA DE EDUCACION BASICA RED MI RECREO;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C08;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04467;ESCUELA DE EDUCACION BASICA CORONEL AUGUSTO ;FISCAL;COSTA;ACTIVO
5    ;09D19;09D19C08;GUAYAS;SANTA LUCÍA;SANTA LUCÍA, CABECERA CANTONAL;09H04801;ESCUELA DE EDUCACION BASICA CONCEPCION MARQUEZ ;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23H00542;ESCUELA DE EDUCACION BASICA ANTONIO SANTIANA;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23B00014;CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL ;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23H00538;UNIDAD EDUCATIVA TRECE DE ABRIL;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23H00537;UNIDAD EDUCATIVA HOLGER VELASTEGUI DOMINGUEZ;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23H00504;ESCUELA DE EDUCACION BASICA CORINA PARRAL DE ;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23H00521;ESCUELA DE EDUCACION BASICA ANTONIO JOSE DE ;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23H00499;UNIDAD EDUCATIVA RIO PASTAZA;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23H00533;ESCUELA DE EDUCACION BASICA CIUDAD DE LOJA;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C16;SANTO DOMINGO DE LOS ;SANTO DOMINGO;LUZ DE AMÉRICA;23H00528;UNIDAD EDUCATIVA  PROF ALONSO VITERI GARRIDO;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C04_07;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y ;23H00255;UNIDAD EDUCATIVA LAURA FLORES DE PAZ Y MIÑO;FISCAL;COSTA;ACTIVO
